original index,load power (kW),solar power (kW),battery power (kW),battery SoC (kWh),solar capacity (kW),battery capacity (kWh),battery peak power (kW)
1529509200,9.885142745582,0.0,0.861857138118,5.245578947369999,5.07333336274,9.8,5.0
1529509500,9.88791825273,0.0,0.8590816356700001,5.328105263159999,5.07333336274,9.8,5.0
1529509800,9.882837354818001,0.0,0.856562502682,5.40633333333,5.07333336274,9.8,5.0
1529510100,9.889069351507,0.0,0.853530617393,5.488,5.07333336274,9.8,5.0
1529510400,9.946351028516998,0.0,0.849448984983,5.586,5.07333336274,9.8,5.0
1529510700,9.956134697083,0.0,0.847265309217,5.667666666670001,5.07333336274,9.8,5.0
1529511000,9.961048959306,0.0,0.845551024894,5.74589473684,5.07333336274,9.8,5.0
1529511300,9.958616671478001,0.0,0.8445833350220001,5.82555555556,5.07333336274,9.8,5.0
1529511600,9.955640809197003,0.0,0.842959182603,5.90578947368,5.07333336274,9.8,5.0
1529511900,9.865371360161001,0.0,0.839428573239,5.978,5.07333336274,9.8,5.0
1529512200,9.887139940215999,0.0,0.836459999084,6.076,5.07333336274,9.8,5.0
1529512500,9.875866600582999,0.0,0.833333335817,6.15766666667,5.07333336274,9.8,5.0
1529512800,9.899265234838,0.0,0.831734699862,6.23073684211,5.07333336274,9.8,5.0
1529513100,9.906539949214,0.0,0.8316600000859999,6.30466666667,5.07333336274,9.8,5.0
1529513400,9.9754624838,0.0,0.8299375015,6.37515789474,5.07333336274,9.8,5.0
1529513700,9.961783561233,0.0,0.823816323767,6.468,5.07333336274,9.8,5.0
1529514000,9.974459824544,0.0,0.822940006256,6.545368421049999,5.07333336274,9.8,5.0
1529514300,9.951379025263002,0.0,0.819020831337,6.62273684211,5.07333336274,9.8,5.0
1529514600,9.937644729847001,0.0,0.821755099053,6.6912222222199995,5.07333336274,9.8,5.0
1529514900,9.873359028889,0.0,0.817040820511,6.76715789474,5.07333336274,9.8,5.0
1529515200,9.875742708524,0.0,0.808857139276,6.86,5.07333336274,9.8,5.0
1529515500,9.873708451525,0.0,0.811479169875,6.9322105263200005,5.07333336274,9.8,5.0
1529515800,9.858793176813,0.0,0.809469398187,7.00155555556,5.07333336274,9.8,5.0
1529516100,9.877248875381001,0.0,0.8085510171189999,7.07147368421,5.07333336274,9.8,5.0
1529516400,9.957167270906,0.0,0.8016326536939999,7.154,5.07333336274,9.8,5.0
1529516700,9.952895787762,0.0,0.800104171038,7.2411111111099995,5.07333336274,9.8,5.0
1529517000,9.93541631653,0.0,0.79918367887,7.30873684211,5.07333336274,9.8,5.0
1529517300,9.945302016893999,0.0,0.799897949306,7.37177777778,5.07333336274,9.8,5.0
1529517600,9.909674970517,0.0,0.792124996583,7.448,5.07333336274,9.8,5.0
1529517900,9.881273457415999,0.0,0.787326534184,7.54055555556,5.07333336274,9.8,5.0
1529518200,9.875666596669,0.0,0.790333330631,7.60273684211,5.07333336274,9.8,5.0
1529518500,9.86498356329,0.0,0.78981631751,7.67122222222,5.07333336274,9.8,5.0
1529518800,9.880130682256,0.0,0.7804693932439999,7.742,5.07333336274,9.8,5.0
1529519100,9.911897953427,0.0,0.778102046373,7.82968421053,5.07333336274,9.8,5.0
1529519400,9.950408389906999,0.0,0.7757916611929999,7.8944444444399995,5.07333336274,9.8,5.0
1529519700,9.957943027838,0.0,0.7768571437620001,7.95863157895,5.07333336274,9.8,5.0
1529520000,9.943922535765001,0.0,0.766877549035,8.036,5.07333336274,9.8,5.0
1529520300,9.93420013528,0.0,0.76399999492,8.11336842105,5.07333336274,9.8,5.0
1529520600,9.88991016039,0.0,0.7664897904100001,8.17526315789,5.07333336274,9.8,5.0
1529520900,9.840460042683999,0.0,0.763540000916,8.232,5.07333336274,9.8,5.0
1529521200,9.880608372137,0.0,0.7537916687630001,8.33,5.07333336274,9.8,5.0
1529521500,9.870604179591,0.0,0.7547959223090001,8.38988888889,5.07333336274,9.8,5.0
1529521800,9.879304190559,0.0,0.761895836641,8.44347368421,5.07333336274,9.8,5.0
1529522100,9.903155203844,0.0,0.742244898056,8.526,5.07333336274,9.8,5.0
1529522400,9.959979674561,0.0,0.7430204177390001,8.593052631579999,5.07333336274,9.8,5.0
1529522700,9.958400008533,0.0,0.749999997567,8.64577777778,5.07333336274,9.8,5.0
1529523000,9.960250036519,0.0,0.734750001381,8.722,5.07333336274,9.8,5.0
1529523300,9.9664449398,0.0,0.7317551045999999,8.79936842105,5.07333336274,9.8,5.0
1529523600,9.900697923288,0.0,0.7381020395119999,8.85266666667,5.07333336274,9.8,5.0
1529523900,9.859706092814001,0.0,0.7266938722859999,8.918,5.07333336274,9.8,5.0
1529524200,9.848666503695002,0.0,0.714937493205,8.99966666667,5.07333336274,9.8,5.0
1529524500,9.845361870068,0.0,0.721740002632,9.04694736842,5.07333336274,9.8,5.0
1529524800,9.85235817282,0.0,0.70804166918,9.114,5.07333336274,9.8,5.0
1529525100,9.90173463506,0.0,0.7012653022399999,9.191368421049999,5.07333336274,9.8,5.0
1529525400,9.931191837251,0.0,0.724408166749,9.23377777778,5.07333336274,9.8,5.0
1529525700,9.936273408558,0.0,0.685326532442,9.31,5.07333336274,9.8,5.0
1529526000,9.941975225609,0.0,0.6738124998909999,9.37533333333,5.07333336274,9.8,5.0
1529526300,9.922528561537,0.0,0.717020417963,9.41315789474,5.07333336274,9.8,5.0
1529526600,9.856767368474,0.0,0.646632654326,9.506,5.07333336274,9.8,5.0
1529526900,9.853326462624999,0.0,0.6486734589750001,9.54411111111,5.07333336274,9.8,5.0
1529527200,9.8895041728806,-0.0118749997346,0.532770828654,9.604,5.07333336274,9.8,5.0
1529527500,10.314363193427699,-0.0216326525777,0.31746938245,9.62577777778,5.07333336274,9.8,5.0
1529527800,10.1237917959667,-0.012653060941700002,0.296061224475,9.702,5.07333336274,9.8,5.0
1529528100,9.9920407704901,-0.011428571173100002,0.296387750883,9.702,5.07333336274,9.8,5.0
1529528400,10.5009314322784,-0.0185714283084,-4.26375998855,9.53322222222,5.07333336274,9.8,5.0
1529528700,10.6674572184951,-0.0500000007451,-4.93085717182,9.09222222222,5.07333336274,9.8,5.0
1529529000,10.286787853246,-0.052448979826,-4.92893880727,8.61368421053,5.07333336274,9.8,5.0
1529529300,10.2835000744297,-0.0587499989197,-4.92775000135,8.13944444444,5.07333336274,9.8,5.0
1529529600,10.2891796617089,-0.0599999986589,-4.9259795948,7.65947368421,5.07333336274,9.8,5.0
1529529900,10.6512245357487,-0.0593877538887,-4.92383673726,7.1757777777800005,5.07333336274,9.8,5.0
1529530200,12.8574775936987,-0.0595918354787,-4.921285726590001,6.67947368421,5.07333336274,9.8,5.0
1529530500,11.413926560708699,-0.0595918354787,-4.91973467262,6.17944444444,5.07333336274,9.8,5.0
1529530800,11.128910220088699,-0.0595918354787,-4.9189183566,5.66852631579,5.07333336274,9.8,5.0
1529531100,10.6363001092489,-0.0599999986589,-4.91790002823,5.16133333333,5.07333336274,9.8,5.0
1529531400,12.178049003538899,-0.0599999986589,-4.91644900186,4.64726315789,5.07333336274,9.8,5.0
1529531700,11.711257181457201,-0.0606122436572,-4.91524489072,4.13233333333,5.07333336274,9.8,5.0
1529532000,10.808596053834698,-0.0869387785847,-4.91385718754,3.61052631579,5.07333336274,9.8,5.0
1529532300,9.6106400475663,-0.09000000357629999,-4.90203997612,3.087,5.07333336274,9.8,5.0
1529532600,9.277391849011998,-0.105102041242,-4.87448979397,2.56347368421,5.07333336274,9.8,5.0
1529532900,9.051661214583001,-0.107959183503,-4.838102039030002,2.01673684211,5.07333336274,9.8,5.0
1529533200,9.001767259472,-0.105918367602,-4.13344890392,1.519,5.07333336274,9.8,5.0
1529533500,8.695657100316335,-0.105306122832,-0.000551020434335,1.274,5.07333336274,9.8,5.0
1529533800,8.698329085643591,-0.107916666505,-0.0008125000385920001,1.274,5.07333336274,9.8,5.0
1529534100,9.089167218634916,-0.109591836224,-0.000775510240916,1.274,5.07333336274,9.8,5.0
1529534400,8.929636759795978,-0.137142860312,-0.000693877583978,1.274,5.07333336274,9.8,5.0
1529534700,8.957179980397548,-0.15020000577,-0.000580000027549,1.274,5.07333336274,9.8,5.0
1529535000,8.876869398638151,-0.163673470823,-0.000795918405151,1.274,5.07333336274,9.8,5.0
1529535300,8.897832689416274,-0.199999998115,-0.000632653091274,1.274,5.07333336274,9.8,5.0
1529535600,8.93404897804,-0.246734689997,0.955285711637,1.33589473684,5.07333336274,9.8,5.0
1529535900,8.90192500951,-0.35395832483999995,1.06083334486,1.44822222222,5.07333336274,9.8,5.0
1529536200,8.834673469841999,-0.483673456372,1.05899999823,1.55252631579,5.07333336274,9.8,5.0
1529536500,8.841008401286999,-0.5458333417769999,1.05562499911,1.666,5.07333336274,9.8,5.0
1529536800,8.918848428488,-0.539166681468,1.05191837282,1.7743157894700001,5.07333336274,9.8,5.0
1529537100,8.924177709855,-0.553673464425,1.04989583045,1.8877894736799998,5.07333336274,9.8,5.0
1529537400,9.065767378091,-0.494285707571,1.04591837465,1.9926666666700001,5.07333336274,9.8,5.0
1529537700,9.309955178689998,-0.5440816429199999,1.04532652485,2.09410526316,5.07333336274,9.8,5.0
1529538000,8.769314252278,-0.575102028798,1.04238776285,2.19955555556,5.07333336274,9.8,5.0
1529538300,8.720400277532,-0.645416658372,1.03981632359,2.3055789473700004,5.07333336274,9.8,5.0
1529538600,8.704849051101,-0.782244900051,1.0363958353799998,2.41188888889,5.07333336274,9.8,5.0
1529538900,8.757967393653999,-0.920408169834,1.03504081162,2.51189473684,5.07333336274,9.8,5.0
1529539200,9.136686091195,-0.8304166744149999,1.03153060894,2.61877777778,5.07333336274,9.8,5.0
1529539500,9.14016364955,-1.00734693055,1.03058332205,2.71821052632,5.07333336274,9.8,5.0
1529539800,9.784782457946,-0.898541672776,1.0269591784,2.8256666666699997,5.07333336274,9.8,5.0
1529540100,9.782432657064,-0.8336734698739999,1.0250408187200002,2.92452631579,5.07333336274,9.8,5.0
1529540400,9.76189791257,-1.07979592134,1.0228979563200002,3.0276842105300004,5.07333336274,9.8,5.0
1529540700,9.74777497337,-1.0210416652299998,1.0196666643,3.13055555556,5.07333336274,9.8,5.0
1529541000,9.692816322139999,-0.7604081667199999,1.016591836,3.23915789474,5.07333336274,9.8,5.0
1529541300,9.668239912038,-0.658958335718,1.01391836818,3.33744444444,5.07333336274,9.8,5.0
1529541600,9.691861030478998,-0.613265305149,1.01160416007,3.4403157894699996,5.07333336274,9.8,5.0
1529541900,9.658436734778999,-0.550816325509,1.00797959493,3.5388888888900003,5.07333336274,9.8,5.0
1529542200,9.747220962660002,-0.49937499625,1.00635416309,3.63631578947,5.07333336274,9.8,5.0
1529542500,9.893475051269,-0.461875000969,1.002999993,3.73947368421,5.07333336274,9.8,5.0
1529542800,9.886449015794,-0.409387758192,0.999938776298,3.83833333333,5.07333336274,9.8,5.0
1529543100,9.891065300725,-0.4014285760270001,0.997163262902,3.94063157895,5.07333336274,9.8,5.0
1529543400,9.839341624543001,-0.390625005588,0.995083334545,4.03433333333,5.07333336274,9.8,5.0
1529543700,9.732014186508,-0.385918372748,0.99210416774,4.13663157895,5.07333336274,9.8,5.0
1529544000,9.7597540833,-0.393750005712,0.988795914212,4.23033333333,5.07333336274,9.8,5.0
1529544300,9.801610792623,-0.444285719979,0.985875000556,4.33263157895,5.07333336274,9.8,5.0
1529544600,10.405317415154,-0.478750007848,0.983632649694,4.42633333333,5.07333336274,9.8,5.0
1529544900,9.778889852962001,-0.48530613038,0.981816329518,4.528631578950001,5.07333336274,9.8,5.0
1529545200,10.36192949657,-0.489387764614,0.978458336244,4.622333333329999,5.07333336274,9.8,5.0
1529545500,9.814314275999001,-0.516938759356,0.976224496657,4.7194736842100005,5.07333336274,9.8,5.0
1529545800,9.891248892396,-0.567551010725,0.972102047229,4.81288888889,5.07333336274,9.8,5.0
1529546100,9.872795755996,-0.590416653703,0.970020841807,4.910315789469999,5.07333336274,9.8,5.0
1529546400,9.776048932233,-0.674081618689,0.966632653256,5.0034444444399995,5.07333336274,9.8,5.0
1529546700,9.728951042964,-0.771224493883,0.964285713069,5.10115789474,5.07333336274,9.8,5.0
1529547000,11.678563614427999,-1.00250001003,0.959877550602,5.19915789474,5.07333336274,9.8,5.0
1529547300,9.667126543955,-1.6193877580200002,0.957061221405,5.292,5.07333336274,9.8,5.0
1529547600,9.502910183327,-1.76857143032,0.954061221103,5.38484210526,5.07333336274,9.8,5.0
1529547900,8.900379184979,-1.89125001182,0.951270833611,5.48255555556,5.07333336274,9.8,5.0
1529548200,9.00733810086,-1.73416665196,0.93842857103,5.57052631579,5.07333336274,9.8,5.0
1529548500,9.929024538895,-1.87857143733,0.946346930095,5.667666666670001,5.07333336274,9.8,5.0
1529548800,9.08804490528,-1.39224490098,0.943000004,5.75621052632,5.07333336274,9.8,5.0
1529549100,9.023142859348999,-1.64795917394,0.939816326511,5.85277777778,5.07333336274,9.8,5.0
1529549400,9.046620857067,-1.82270834098,0.935687500983,5.94189473684,5.07333336274,9.8,5.0
1529549700,9.239339972729,-1.83560002565,0.933059998751,6.032444444439999,5.07333336274,9.8,5.0
1529550000,9.898095800078002,-1.65437499682,0.930479168892,6.11726315789,5.07333336274,9.8,5.0
1529550300,8.931538730546999,-1.41387755287,0.927938781223,6.20666666667,5.07333336274,9.8,5.0
1529550600,8.874914265901001,-1.70183672954,0.926122450099,6.29263157895,5.07333336274,9.8,5.0
1529550900,8.916694188873999,-1.7604166567299997,0.922122440776,6.38088888889,5.07333336274,9.8,5.0
1529551200,9.003008218438001,-1.7291836933200002,0.916775512452,6.468,5.07333336274,9.8,5.0
1529551500,9.009037548951001,-1.70500004043,0.914562504739,6.566,5.07333336274,9.8,5.0
1529551800,8.993004168876,-1.68562500676,0.910020833214,6.65311111111,5.07333336274,9.8,5.0
1529552100,8.980946923226,-1.6663264985,0.907979596634,6.73621052632,5.07333336274,9.8,5.0
1529552400,8.907432592309,-1.60612246212,0.906489798001,6.82188888889,5.07333336274,9.8,5.0
1529552700,8.905069330232,-1.53183675056,0.901367344418,6.906421052630001,5.07333336274,9.8,5.0
1529553000,8.89199186077,-1.21959185235,0.90200001123,6.98894736842,5.07333336274,9.8,5.0
1529553300,8.892036708230998,-0.926938777067,0.896102034316,7.07233333333,5.07333336274,9.8,5.0
1529553600,8.881504146803001,-0.937916658819,0.891812502096,7.154,5.07333336274,9.8,5.0
1529553900,8.929975475142,-1.11999999747,0.8862244973379999,7.252,5.07333336274,9.8,5.0
1529554200,8.969531660475,-1.1662500028799998,0.882918362715,7.33452631579,5.07333336274,9.8,5.0
1529554500,8.821391829519,-0.9000000077850001,0.882408160336,7.4153333333299996,5.07333336274,9.8,5.0
1529554800,8.971264034007001,-0.65632653723,0.8800625056029999,7.49442105263,5.07333336274,9.8,5.0
1529555100,8.981436760428,-0.8116326526719999,0.875795920284,7.57694736842,5.07333336274,9.8,5.0
1529555400,8.935545877312,-0.8452083381509999,0.8740624971690001,7.649444444439999,5.07333336274,9.8,5.0
1529555700,8.903399942112,-0.820816319816,0.8658163267739999,7.742,5.07333336274,9.8,5.0
1529556000,8.871171486819,-0.919591848948,0.862020415919,7.82911111111,5.07333336274,9.8,5.0
1529556300,8.655061275471999,-0.876122457641,0.861061222699,7.90189473684,5.07333336274,9.8,5.0
1529556600,8.665387419613,-0.720625006904,0.858437498411,7.97926315789,5.07333336274,9.8,5.0
1529556900,8.718914237702,-0.5081632684690001,0.855448981937,8.05233333333,5.07333336274,9.8,5.0
1529557200,8.744089706650001,-0.44326531218,0.8477755067300001,8.134,5.07333336274,9.8,5.0
1529557500,8.804546871667,-0.423877545765,0.841530605238,8.226555555560001,5.07333336274,9.8,5.0
1529557800,8.808320855223,-0.404583321884,0.842062496891,8.29905263158,5.07333336274,9.8,5.0
1529558100,9.826167350953,-0.39061223305,0.841244899497,8.36811111111,5.07333336274,9.8,5.0
1529558400,8.805547048344,-0.372448982633,0.8391020370990001,8.43831578947,5.07333336274,9.8,5.0
1529558700,8.79950218551,-0.361632665809,0.821530604849,8.526,5.07333336274,9.8,5.0
1529559000,8.758920802796,-0.4004166654,0.8188958317039999,8.607666666670001,5.07333336274,9.8,5.0
1529559300,8.81737951271,-0.480408165528,0.8244285656479999,8.675578947370001,5.07333336274,9.8,5.0
1529559600,8.850199943513,-0.459795916567,0.821795918504,8.74377777778,5.07333336274,9.8,5.0
1529559900,8.835691635456,-0.409166668852,0.806874999156,8.82,5.07333336274,9.8,5.0
1529560200,8.884081662702,-0.379387761257,0.793306117155,8.90711111111,5.07333336274,9.8,5.0
1529560500,8.791355195457,-0.327755114254,0.7974000012870001,8.969578947370001,5.07333336274,9.8,5.0
1529560800,8.642273479411,-0.283877558246,0.8012040768350001,9.031473684209999,5.07333336274,9.8,5.0
1529561100,8.625889785213,-0.242040817227,0.778551020184,9.114,5.07333336274,9.8,5.0
1529561400,8.627629543681,-0.20125000303,0.768020417009,9.191368421049999,5.07333336274,9.8,5.0
1529561700,8.655407746784,-0.181224490307,0.792416665703,9.25011111111,5.07333336274,9.8,5.0
1529562000,8.689155135909,-0.143877550655,0.774122453466,9.31,5.07333336274,9.8,5.0
1529562300,8.793180003022,-0.13359999761,0.739220007658,9.402555555560001,5.07333336274,9.8,5.0
1529562600,8.839502024035001,-0.107755101913,0.764653057468,9.45442105263,5.07333336274,9.8,5.0
1529562900,8.818854205723,-0.102291667679,0.764437499146,9.506,5.07333336274,9.8,5.0
1529563200,9.1165468813279,-0.0861224478909,0.6097755091529999,9.604,5.07333336274,9.8,5.0
1529563500,8.9401713601099,-0.0799999982119,0.579428566962,9.62033333333,5.07333336274,9.8,5.0
1529563800,8.7828571953479,-0.0618367338819,0.493979595754,9.702,5.07333336274,9.8,5.0
1529564100,8.780880060493,-0.054999999702,0.417520000339,9.702,5.07333336274,9.8,5.0
1529564400,9.128273378427899,-0.05734693798790001,-4.71832654306,9.52777777778,5.07333336274,9.8,5.0
1529564700,9.133679963498201,-0.0508000005782,-4.9300800037400005,9.077894736840001,5.07333336274,9.8,5.0
1529565000,9.2297200732623,-0.0498000007123,-4.9287200355500005,8.607666666670001,5.07333336274,9.8,5.0
1529565300,9.319571430072,-0.040204080772,-4.9273673369,8.134,5.07333336274,9.8,5.0
1529565600,9.2703959892843,-0.0230612239743,-4.92573470485,7.65488888889,5.07333336274,9.8,5.0
1529565900,9.2267184552221,-0.0179591832721,-4.92295920119,7.16947368421,5.07333336274,9.8,5.0
1529566200,9.3022163177783,-0.014081632338299998,-4.92073468773,6.664,5.07333336274,9.8,5.0
1529566500,9.33238853995664,-0.00142857139664,-4.91916000366,6.1636842105300005,5.07333336274,9.8,5.0
1529566800,9.940771378880001,0.0,-4.91857144297,5.667666666670001,5.07333336274,9.8,5.0
1529567100,9.90326123061,0.0,-4.917061231569999,5.15789473684,5.07333336274,9.8,5.0
1529567400,9.89432001114,0.0,-4.91592000008,4.64955555556,5.07333336274,9.8,5.0
1529567700,9.889298019800002,0.0,-4.9138980106400005,4.13147368421,5.07333336274,9.8,5.0
1529568000,9.85790209117,0.0,-4.91310205265,3.6042222222199998,5.07333336274,9.8,5.0
1529568300,10.90572003886,0.0,-4.90352005005,3.07926315789,5.07333336274,9.8,5.0
1529568600,10.985285585899998,0.0,-4.87628568922,2.548,5.07333336274,9.8,5.0
1529568900,10.74840403812,0.0,-4.84320408957,2.02705263158,5.07333336274,9.8,5.0
1529569200,10.568730565980001,0.0,-4.03453057449,1.52444444444,5.07333336274,9.8,5.0
1529569500,9.590459950151347,0.0,-0.000660000031348,1.274,5.07333336274,9.8,5.0
1529569800,10.039616270469384,0.0,-0.0008163265693860001,1.274,5.07333336274,9.8,5.0
1529570100,9.99261218102704,0.0,-0.000612244927039,1.274,5.07333336274,9.8,5.0
1529570400,10.114308251266976,0.0,-0.000708333366977,1.274,5.07333336274,9.8,5.0
1529570700,9.54858007584755,0.0,-0.000580000027549,1.274,5.07333336274,9.8,5.0
1529571000,9.14865992822852,0.0,-0.00086000003852,1.274,5.07333336274,9.8,5.0
1529571300,9.047134635350071,0.0,-0.0007346939100710001,1.274,5.07333336274,9.8,5.0
1529571600,9.931930525100102,0.0,-0.000530612270101,1.274,5.07333336274,9.8,5.0
1529571900,9.05013991934565,0.0,-0.000540000025649,1.274,5.07333336274,9.8,5.0
1529572200,9.275845766411582,0.0,-0.000645833361583,1.274,5.07333336274,9.8,5.0
1529572500,9.46945299564551,0.0,-0.000653061255509,1.274,5.07333336274,9.8,5.0
1529572800,9.396093817593979,0.0,-0.000693877583978,1.274,5.07333336274,9.8,5.0
1529573100,9.391514261145836,0.0,-0.000714285745837,1.274,5.07333336274,9.8,5.0
1529573400,10.098110158291275,0.0,-0.000632653091274,1.274,5.07333336274,9.8,5.0
1529573700,10.183174604534335,0.0,-0.000551020434335,1.274,5.07333336274,9.8,5.0
1529574000,10.242350961534335,0.0,-0.000551020434335,1.274,5.07333336274,9.8,5.0
1529574300,10.28185291225551,0.0,-0.000653061255509,1.274,5.07333336274,9.8,5.0
1529574600,10.249130537270101,0.0,-0.000530612270101,1.274,5.07333336274,9.8,5.0
1529574900,10.195293966183979,0.0,-0.000693877583978,1.274,5.07333336274,9.8,5.0
1529575200,9.992473558299743,0.0,-0.000673469419743,1.274,5.07333336274,9.8,5.0
1529575500,10.125036890431245,0.0,-0.000836734731244,1.274,5.07333336274,9.8,5.0
1529575800,10.18591677792375,0.0,-0.0005000000237490001,1.274,5.07333336274,9.8,5.0
1529576100,10.226904349728498,0.0,-0.000600000028498,1.274,5.07333336274,9.8,5.0
1529576400,10.131591993162806,0.0,-0.0005918367628049999,1.274,5.07333336274,9.8,5.0
1529576700,10.171812286727038,0.0,-0.000612244927039,1.274,5.07333336274,9.8,5.0
1529577000,10.267897881026324,0.0,-0.000897959226324,1.274,5.07333336274,9.8,5.0
1529577300,10.260232572391274,0.0,-0.000632653091274,1.274,5.07333336274,9.8,5.0
1529577600,10.234659877031348,0.0,-0.000660000031348,1.274,5.07333336274,9.8,5.0
1529577900,10.038093789483979,0.0,-0.000693877583978,1.274,5.07333336274,9.8,5.0
1529578200,10.140130493470101,0.0,-0.000530612270101,1.274,5.07333336274,9.8,5.0
1529578500,10.203640071030398,0.0,-0.000640000030398,1.274,5.07333336274,9.8,5.0
1529578800,10.24281235962704,0.0,-0.000612244927039,1.274,5.07333336274,9.8,5.0
1529579100,10.364338974954794,0.0,-0.000938775554794,1.274,5.07333336274,9.8,5.0
1529579400,10.386836867333619,0.0,-0.00083673473362,1.274,5.07333336274,9.8,5.0
1529579700,11.18103680153362,0.0,-0.00083673473362,1.274,5.07333336274,9.8,5.0
1529580000,11.657355217576681,0.0,-0.000755102076682,1.274,5.07333336274,9.8,5.0
1529580300,10.83324005242807,0.0,-0.00064000002807,1.274,5.07333336274,9.8,5.0
1529580600,10.754057149397855,0.0,-0.0008571428978550001,1.274,5.07333336274,9.8,5.0
1529580900,10.643767534456224,0.0,-0.00036734695622400016,1.274,5.07333336274,9.8,5.0
1529581200,10.685032870591275,0.0,-0.000632653091274,1.274,5.07333336274,9.8,5.0
1529581500,10.673934833912448,0.0,-0.000734693912447,1.274,5.07333336274,9.8,5.0
1529581800,10.790980107137049,0.0,-0.000780000037048,1.274,5.07333336274,9.8,5.0
1529582100,10.824032649891276,0.0,-0.000632653091274,1.274,5.07333336274,9.8,5.0
1529582400,10.831112519112,0.0,0.928687500188,1.28947368421,5.07333336274,9.8,5.0
1529582700,10.768077523854998,0.0,0.947122447345,1.3883333333299999,5.07333336274,9.8,5.0
1529583000,10.763697907545001,0.0,0.946102040155,1.48547368421,5.07333336274,9.8,5.0
1529583300,10.761345711300999,0.0,0.943854169299,1.5834736842100001,5.07333336274,9.8,5.0
1529583600,11.007595846424,0.0,0.941204080776,1.67688888889,5.07333336274,9.8,5.0
1529583900,11.059154129975,0.0,0.939645833025,1.7743157894700001,5.07333336274,9.8,5.0
1529584200,11.055836642332002,0.0,0.937163264168,1.862,5.07333336274,9.8,5.0
1529584500,10.826722585113,0.0,0.935877555487,1.96,5.07333336274,9.8,5.0
1529584800,10.875849016714998,0.0,0.933551021985,2.058,5.07333336274,9.8,5.0
1529585100,10.872175593763002,0.0,0.932224492637,2.15055555556,5.07333336274,9.8,5.0
1529585400,11.002816377425,0.0,0.930183672175,2.24368421053,5.07333336274,9.8,5.0
1529585700,10.272129157071,0.0,0.928270835429,2.33566666667,5.07333336274,9.8,5.0
1529586000,10.207028458157001,0.0,0.926571426343,2.42936842105,5.07333336274,9.8,5.0
1529586300,10.200033200068,0.0,0.924166671932,2.5207777777800002,5.07333336274,9.8,5.0
1529586600,10.204363084576999,0.0,0.922836741623,2.60989473684,5.07333336274,9.8,5.0
1529586900,10.204510096162,0.0,0.920489794138,2.70789473684,5.07333336274,9.8,5.0
1529587200,10.193477443899999,0.0,0.9181224497,2.7984444444400003,5.07333336274,9.8,5.0
1529587500,10.172220734507002,0.0,0.915979171793,2.88842105263,5.07333336274,9.8,5.0
1529587800,10.192379465311001,0.0,0.914020409389,2.98126315789,5.07333336274,9.8,5.0
1529588100,10.182974969676998,0.0,0.912625001123,3.0652222222199996,5.07333336274,9.8,5.0
1529588400,10.172167230004,0.0,0.910632652896,3.15663157895,5.07333336274,9.8,5.0
1529588700,10.134853059273,0.0,0.908346937627,3.2448888888900003,5.07333336274,9.8,5.0
1529589000,9.695658289163,0.0,0.906541666637,3.33715789474,5.07333336274,9.8,5.0
1529589300,10.007746899107,0.0,0.904653060193,3.43,5.07333336274,9.8,5.0
1529589600,10.174787668031,0.0,0.903612242669,3.51768421053,5.07333336274,9.8,5.0
1529589900,10.081359097174001,0.0,0.901040819226,3.60966666667,5.07333336274,9.8,5.0
1529590200,10.093983209048998,0.0,0.898416664451,3.69821052632,5.07333336274,9.8,5.0
1529590500,10.101877538812001,0.0,0.897122447588,3.78589473684,5.07333336274,9.8,5.0
1529590800,10.111204032116,0.0,0.894795921384,3.871,5.07333336274,9.8,5.0
1529591100,10.209699891536,0.0,0.8919000017640001,3.96126315789,5.07333336274,9.8,5.0
1529591400,10.125018485021,0.0,0.890687501679,4.04522222222,5.07333336274,9.8,5.0
1529591700,10.117637610926,0.0,0.8894799947740001,4.13147368421,5.07333336274,9.8,5.0
1529592000,10.179129088513,0.0,0.886270829787,4.224315789469999,5.07333336274,9.8,5.0
1529592300,10.105858276263001,0.0,0.8825416726369999,4.312,5.07333336274,9.8,5.0
1529592600,10.120448899135,0.0,0.8815510248649999,4.404842105259999,5.07333336274,9.8,5.0
1529592900,10.111555171559,0.0,0.878244897541,4.49252631579,5.07333336274,9.8,5.0
1529593200,10.078555006855,0.0,0.876244897745,4.57877777778,5.07333336274,9.8,5.0
1529593500,9.956571440338,0.0,0.8754285622619999,4.66273684211,5.07333336274,9.8,5.0
1529593800,9.985028622515001,0.0,0.873571426285,4.74211111111,5.07333336274,9.8,5.0
1529594100,10.049291678632999,0.0,0.871708329767,4.82778947368,5.07333336274,9.8,5.0
1529594400,10.045555045203,0.0,0.868244893697,4.91088888889,5.07333336274,9.8,5.0
1529594700,10.036261103296,0.0,0.864938776104,4.998,5.07333336274,9.8,5.0
1529595000,10.017274890261,0.0,0.8621249956389999,5.096,5.07333336274,9.8,5.0
1529595300,9.985820299761002,0.0,0.859979601539,5.17766666667,5.07333336274,9.8,5.0
1529595600,9.935879870395,0.0,0.858519996405,5.25589473684,5.07333336274,9.8,5.0
1529595900,9.937474839377,0.0,0.856124999623,5.341,5.07333336274,9.8,5.0
1529596200,9.950501893693,0.0,0.8548979674070001,5.42094736842,5.07333336274,9.8,5.0
1529596500,9.934024324562,0.0,0.851775507538,5.50347368421,5.07333336274,9.8,5.0
1529596800,10.01679572801,0.0,0.8482040762899999,5.586,5.07333336274,9.8,5.0
